EID,Abstract,Year
2-s2.0-85180402771,https://www.scopus.com/record/display.url?eid=2-s2.0-85180402771&origin=resultslist,2023
2-s2.0-85165247997,https://www.scopus.com/record/display.url?eid=2-s2.0-85165247997&origin=resultslist,2023
2-s2.0-85170210172,https://www.scopus.com/record/display.url?eid=2-s2.0-85170210172&origin=resultslist,2023
2-s2.0-85163884525,https://www.scopus.com/record/display.url?eid=2-s2.0-85163884525&origin=resultslist,2023
2-s2.0-85150665609,https://www.scopus.com/record/display.url?eid=2-s2.0-85150665609&origin=resultslist,2023
2-s2.0-85173091060,https://www.scopus.com/record/display.url?eid=2-s2.0-85173091060&origin=resultslist,2023
2-s2.0-85097899534,https://www.scopus.com/record/display.url?eid=2-s2.0-85097899534&origin=resultslist,2020
2-s2.0-85139014607,https://www.scopus.com/record/display.url?eid=2-s2.0-85139014607&origin=resultslist,2021
2-s2.0-85121356933,https://www.scopus.com/record/display.url?eid=2-s2.0-85121356933&origin=resultslist,2022
2-s2.0-85153795168,https://www.scopus.com/record/display.url?eid=2-s2.0-85153795168&origin=resultslist,2023
2-s2.0-85179879408,https://www.scopus.com/record/display.url?eid=2-s2.0-85179879408&origin=resultslist,2022
2-s2.0-85089172759,https://www.scopus.com/record/display.url?eid=2-s2.0-85089172759&origin=resultslist,2020
2-s2.0-85178242982,https://www.scopus.com/record/display.url?eid=2-s2.0-85178242982&origin=resultslist,2023
2-s2.0-85136778602,https://www.scopus.com/record/display.url?eid=2-s2.0-85136778602&origin=resultslist,2022
2-s2.0-85182920709,https://www.scopus.com/record/display.url?eid=2-s2.0-85182920709&origin=resultslist,2023
2-s2.0-85143205146,https://www.scopus.com/record/display.url?eid=2-s2.0-85143205146&origin=resultslist,2023
2-s2.0-85171503578,https://www.scopus.com/record/display.url?eid=2-s2.0-85171503578&origin=resultslist,2023
2-s2.0-85144947681,https://www.scopus.com/record/display.url?eid=2-s2.0-85144947681&origin=resultslist,2022
2-s2.0-85133024349,https://www.scopus.com/record/display.url?eid=2-s2.0-85133024349&origin=resultslist,2022
2-s2.0-85174515314,https://www.scopus.com/record/display.url?eid=2-s2.0-85174515314&origin=resultslist,2023
2-s2.0-85165024713,https://www.scopus.com/record/display.url?eid=2-s2.0-85165024713&origin=resultslist,2022
2-s2.0-85136994812,https://www.scopus.com/record/display.url?eid=2-s2.0-85136994812&origin=resultslist,2022
2-s2.0-85139921142,https://www.scopus.com/record/display.url?eid=2-s2.0-85139921142&origin=resultslist,2022
2-s2.0-85122097443,https://www.scopus.com/record/display.url?eid=2-s2.0-85122097443&origin=resultslist,2022
2-s2.0-85097645293,https://www.scopus.com/record/display.url?eid=2-s2.0-85097645293&origin=resultslist,2020
2-s2.0-85179554427,https://www.scopus.com/record/display.url?eid=2-s2.0-85179554427&origin=resultslist,2023
2-s2.0-85097266023,https://www.scopus.com/record/display.url?eid=2-s2.0-85097266023&origin=resultslist,2022
2-s2.0-85149906889,https://www.scopus.com/record/display.url?eid=2-s2.0-85149906889&origin=resultslist,2022
2-s2.0-85171696093,https://www.scopus.com/record/display.url?eid=2-s2.0-85171696093&origin=resultslist,2023
2-s2.0-85177429603,https://www.scopus.com/record/display.url?eid=2-s2.0-85177429603&origin=resultslist,2022
2-s2.0-85191930342,https://www.scopus.com/record/display.url?eid=2-s2.0-85191930342&origin=resultslist,2023
2-s2.0-85101046527,https://www.scopus.com/record/display.url?eid=2-s2.0-85101046527&origin=resultslist,2021
2-s2.0-85098260453,https://www.scopus.com/record/display.url?eid=2-s2.0-85098260453&origin=resultslist,2020
2-s2.0-85181772464,https://www.scopus.com/record/display.url?eid=2-s2.0-85181772464&origin=resultslist,2023
2-s2.0-85129152974,https://www.scopus.com/record/display.url?eid=2-s2.0-85129152974&origin=resultslist,2023
2-s2.0-85158146535,https://www.scopus.com/record/display.url?eid=2-s2.0-85158146535&origin=resultslist,2023
2-s2.0-85172404554,https://www.scopus.com/record/display.url?eid=2-s2.0-85172404554&origin=resultslist,2023
2-s2.0-85122304811,https://www.scopus.com/record/display.url?eid=2-s2.0-85122304811&origin=resultslist,2022
2-s2.0-85113217281,https://www.scopus.com/record/display.url?eid=2-s2.0-85113217281&origin=resultslist,2022
2-s2.0-85134878861,https://www.scopus.com/record/display.url?eid=2-s2.0-85134878861&origin=resultslist,2022
2-s2.0-85152448946,https://www.scopus.com/record/display.url?eid=2-s2.0-85152448946&origin=resultslist,2023
2-s2.0-85142772955,https://www.scopus.com/record/display.url?eid=2-s2.0-85142772955&origin=resultslist,2023
2-s2.0-85174588697,https://www.scopus.com/record/display.url?eid=2-s2.0-85174588697&origin=resultslist,2023
2-s2.0-85138771657,https://www.scopus.com/record/display.url?eid=2-s2.0-85138771657&origin=resultslist,2021
2-s2.0-85182270583,https://www.scopus.com/record/display.url?eid=2-s2.0-85182270583&origin=resultslist,2023
2-s2.0-85082995379,https://www.scopus.com/record/display.url?eid=2-s2.0-85082995379&origin=resultslist,2020
2-s2.0-85162939129,https://www.scopus.com/record/display.url?eid=2-s2.0-85162939129&origin=resultslist,2023
2-s2.0-85169681450,https://www.scopus.com/record/display.url?eid=2-s2.0-85169681450&origin=resultslist,2023
2-s2.0-85098643935,https://www.scopus.com/record/display.url?eid=2-s2.0-85098643935&origin=resultslist,2021
2-s2.0-85109148749,https://www.scopus.com/record/display.url?eid=2-s2.0-85109148749&origin=resultslist,2021
2-s2.0-85132229178,https://www.scopus.com/record/display.url?eid=2-s2.0-85132229178&origin=resultslist,2022
2-s2.0-85128450964,https://www.scopus.com/record/display.url?eid=2-s2.0-85128450964&origin=resultslist,2023
2-s2.0-85163613530,https://www.scopus.com/record/display.url?eid=2-s2.0-85163613530&origin=resultslist,2023
2-s2.0-85185371137,https://www.scopus.com/record/display.url?eid=2-s2.0-85185371137&origin=resultslist,2023
2-s2.0-85117588862,https://www.scopus.com/record/display.url?eid=2-s2.0-85117588862&origin=resultslist,2021
2-s2.0-85182922727,https://www.scopus.com/record/display.url?eid=2-s2.0-85182922727&origin=resultslist,2022
2-s2.0-85114781707,https://www.scopus.com/record/display.url?eid=2-s2.0-85114781707&origin=resultslist,2021
2-s2.0-85179873148,https://www.scopus.com/record/display.url?eid=2-s2.0-85179873148&origin=resultslist,2022
2-s2.0-85146439837,https://www.scopus.com/record/display.url?eid=2-s2.0-85146439837&origin=resultslist,2022
2-s2.0-85132191830,https://www.scopus.com/record/display.url?eid=2-s2.0-85132191830&origin=resultslist,2022
2-s2.0-85111935810,https://www.scopus.com/record/display.url?eid=2-s2.0-85111935810&origin=resultslist,2021
2-s2.0-85102849332,https://www.scopus.com/record/display.url?eid=2-s2.0-85102849332&origin=resultslist,2021
2-s2.0-85178099073,https://www.scopus.com/record/display.url?eid=2-s2.0-85178099073&origin=resultslist,2023
2-s2.0-85089918631,https://www.scopus.com/record/display.url?eid=2-s2.0-85089918631&origin=resultslist,2021
2-s2.0-85176381759,https://www.scopus.com/record/display.url?eid=2-s2.0-85176381759&origin=resultslist,2023
2-s2.0-85176799956,https://www.scopus.com/record/display.url?eid=2-s2.0-85176799956&origin=resultslist,2023
2-s2.0-85144731136,https://www.scopus.com/record/display.url?eid=2-s2.0-85144731136&origin=resultslist,2020
2-s2.0-85173181931,https://www.scopus.com/record/display.url?eid=2-s2.0-85173181931&origin=resultslist,2023
2-s2.0-85146113833,https://www.scopus.com/record/display.url?eid=2-s2.0-85146113833&origin=resultslist,2022
2-s2.0-85184361467,https://www.scopus.com/record/display.url?eid=2-s2.0-85184361467&origin=resultslist,2023
2-s2.0-85169404872,https://www.scopus.com/record/display.url?eid=2-s2.0-85169404872&origin=resultslist,2023
2-s2.0-85164976419,https://www.scopus.com/record/display.url?eid=2-s2.0-85164976419&origin=resultslist,2023
2-s2.0-85097199386,https://www.scopus.com/record/display.url?eid=2-s2.0-85097199386&origin=resultslist,2020
2-s2.0-85131143309,https://www.scopus.com/record/display.url?eid=2-s2.0-85131143309&origin=resultslist,2023
2-s2.0-85179931759,https://www.scopus.com/record/display.url?eid=2-s2.0-85179931759&origin=resultslist,2023
2-s2.0-85097394749,https://www.scopus.com/record/display.url?eid=2-s2.0-85097394749&origin=resultslist,2020
2-s2.0-85172461043,https://www.scopus.com/record/display.url?eid=2-s2.0-85172461043&origin=resultslist,2023
2-s2.0-85151128285,https://www.scopus.com/record/display.url?eid=2-s2.0-85151128285&origin=resultslist,2022
2-s2.0-85149659815,https://www.scopus.com/record/display.url?eid=2-s2.0-85149659815&origin=resultslist,2023
2-s2.0-85147560802,https://www.scopus.com/record/display.url?eid=2-s2.0-85147560802&origin=resultslist,2023
2-s2.0-85190154668,https://www.scopus.com/record/display.url?eid=2-s2.0-85190154668&origin=resultslist,2023
2-s2.0-85148187602,https://www.scopus.com/record/display.url?eid=2-s2.0-85148187602&origin=resultslist,2023
2-s2.0-85071196692,https://www.scopus.com/record/display.url?eid=2-s2.0-85071196692&origin=resultslist,2020
2-s2.0-85152453026,https://www.scopus.com/record/display.url?eid=2-s2.0-85152453026&origin=resultslist,2023
2-s2.0-85131876770,https://www.scopus.com/record/display.url?eid=2-s2.0-85131876770&origin=resultslist,2022
2-s2.0-85185227092,https://www.scopus.com/record/display.url?eid=2-s2.0-85185227092&origin=resultslist,2023
2-s2.0-85181560155,https://www.scopus.com/record/display.url?eid=2-s2.0-85181560155&origin=resultslist,2023
2-s2.0-85082184488,https://www.scopus.com/record/display.url?eid=2-s2.0-85082184488&origin=resultslist,2020
2-s2.0-85168670613,https://www.scopus.com/record/display.url?eid=2-s2.0-85168670613&origin=resultslist,2023
2-s2.0-85106999261,https://www.scopus.com/record/display.url?eid=2-s2.0-85106999261&origin=resultslist,2021
2-s2.0-85135794288,https://www.scopus.com/record/display.url?eid=2-s2.0-85135794288&origin=resultslist,2023
2-s2.0-85163856603,https://www.scopus.com/record/display.url?eid=2-s2.0-85163856603&origin=resultslist,2023
2-s2.0-85128012410,https://www.scopus.com/record/display.url?eid=2-s2.0-85128012410&origin=resultslist,2021
2-s2.0-85089126839,https://www.scopus.com/record/display.url?eid=2-s2.0-85089126839&origin=resultslist,2020
2-s2.0-85171460032,https://www.scopus.com/record/display.url?eid=2-s2.0-85171460032&origin=resultslist,2023
2-s2.0-85139615074,https://www.scopus.com/record/display.url?eid=2-s2.0-85139615074&origin=resultslist,2023
2-s2.0-85180735093,https://www.scopus.com/record/display.url?eid=2-s2.0-85180735093&origin=resultslist,2023
2-s2.0-85158167961,https://www.scopus.com/record/display.url?eid=2-s2.0-85158167961&origin=resultslist,2023
2-s2.0-85130272539,https://www.scopus.com/record/display.url?eid=2-s2.0-85130272539&origin=resultslist,2021
2-s2.0-85168701552,https://www.scopus.com/record/display.url?eid=2-s2.0-85168701552&origin=resultslist,2023
2-s2.0-85174397758,https://www.scopus.com/record/display.url?eid=2-s2.0-85174397758&origin=resultslist,2023
2-s2.0-85126254390,https://www.scopus.com/record/display.url?eid=2-s2.0-85126254390&origin=resultslist,2022
2-s2.0-85171685231,https://www.scopus.com/record/display.url?eid=2-s2.0-85171685231&origin=resultslist,2023
2-s2.0-85180892570,https://www.scopus.com/record/display.url?eid=2-s2.0-85180892570&origin=resultslist,2023
2-s2.0-85176605364,https://www.scopus.com/record/display.url?eid=2-s2.0-85176605364&origin=resultslist,2023
2-s2.0-85182502795,https://www.scopus.com/record/display.url?eid=2-s2.0-85182502795&origin=resultslist,2023
2-s2.0-85123296506,https://www.scopus.com/record/display.url?eid=2-s2.0-85123296506&origin=resultslist,2021
2-s2.0-85156215090,https://www.scopus.com/record/display.url?eid=2-s2.0-85156215090&origin=resultslist,2023
2-s2.0-85086875794,https://www.scopus.com/record/display.url?eid=2-s2.0-85086875794&origin=resultslist,2020
2-s2.0-85139825357,https://www.scopus.com/record/display.url?eid=2-s2.0-85139825357&origin=resultslist,2022
2-s2.0-85107227139,https://www.scopus.com/record/display.url?eid=2-s2.0-85107227139&origin=resultslist,2021
2-s2.0-85180616802,https://www.scopus.com/record/display.url?eid=2-s2.0-85180616802&origin=resultslist,2023
2-s2.0-85104114900,https://www.scopus.com/record/display.url?eid=2-s2.0-85104114900&origin=resultslist,2021
2-s2.0-85131566681,https://www.scopus.com/record/display.url?eid=2-s2.0-85131566681&origin=resultslist,2023
2-s2.0-85100757782,https://www.scopus.com/record/display.url?eid=2-s2.0-85100757782&origin=resultslist,2020
2-s2.0-85096587182,https://www.scopus.com/record/display.url?eid=2-s2.0-85096587182&origin=resultslist,2020
2-s2.0-85168378625,https://www.scopus.com/record/display.url?eid=2-s2.0-85168378625&origin=resultslist,2022
2-s2.0-85137525630,https://www.scopus.com/record/display.url?eid=2-s2.0-85137525630&origin=resultslist,2023
2-s2.0-85182275960,https://www.scopus.com/record/display.url?eid=2-s2.0-85182275960&origin=resultslist,2023
2-s2.0-85119591220,https://www.scopus.com/record/display.url?eid=2-s2.0-85119591220&origin=resultslist,2021
2-s2.0-85089949332,https://www.scopus.com/record/display.url?eid=2-s2.0-85089949332&origin=resultslist,2020
2-s2.0-85130976913,https://www.scopus.com/record/display.url?eid=2-s2.0-85130976913&origin=resultslist,2021
2-s2.0-85177852377,https://www.scopus.com/record/display.url?eid=2-s2.0-85177852377&origin=resultslist,2023
2-s2.0-85146509640,https://www.scopus.com/record/display.url?eid=2-s2.0-85146509640&origin=resultslist,2023
2-s2.0-85146324012,https://www.scopus.com/record/display.url?eid=2-s2.0-85146324012&origin=resultslist,2022
2-s2.0-85146787228,https://www.scopus.com/record/display.url?eid=2-s2.0-85146787228&origin=resultslist,2022
2-s2.0-85159714732,https://www.scopus.com/record/display.url?eid=2-s2.0-85159714732&origin=resultslist,2023
2-s2.0-85174714883,https://www.scopus.com/record/display.url?eid=2-s2.0-85174714883&origin=resultslist,2023
2-s2.0-85175489912,https://www.scopus.com/record/display.url?eid=2-s2.0-85175489912&origin=resultslist,2023
2-s2.0-85146651232,https://www.scopus.com/record/display.url?eid=2-s2.0-85146651232&origin=resultslist,2022
2-s2.0-85184361241,https://www.scopus.com/record/display.url?eid=2-s2.0-85184361241&origin=resultslist,2023
2-s2.0-85116545926,https://www.scopus.com/record/display.url?eid=2-s2.0-85116545926&origin=resultslist,2021
2-s2.0-85146197573,https://www.scopus.com/record/display.url?eid=2-s2.0-85146197573&origin=resultslist,2021
2-s2.0-85152711425,https://www.scopus.com/record/display.url?eid=2-s2.0-85152711425&origin=resultslist,2022
2-s2.0-85182940528,https://www.scopus.com/record/display.url?eid=2-s2.0-85182940528&origin=resultslist,2023
2-s2.0-85178584517,https://www.scopus.com/record/display.url?eid=2-s2.0-85178584517&origin=resultslist,2023
2-s2.0-85109219463,https://www.scopus.com/record/display.url?eid=2-s2.0-85109219463&origin=resultslist,2021
2-s2.0-85133505467,https://www.scopus.com/record/display.url?eid=2-s2.0-85133505467&origin=resultslist,2022
2-s2.0-85166224005,https://www.scopus.com/record/display.url?eid=2-s2.0-85166224005&origin=resultslist,2023
2-s2.0-85168441736,https://www.scopus.com/record/display.url?eid=2-s2.0-85168441736&origin=resultslist,2022
2-s2.0-85159176426,https://www.scopus.com/record/display.url?eid=2-s2.0-85159176426&origin=resultslist,2023
2-s2.0-85112114897,https://www.scopus.com/record/display.url?eid=2-s2.0-85112114897&origin=resultslist,2021
2-s2.0-85095592551,https://www.scopus.com/record/display.url?eid=2-s2.0-85095592551&origin=resultslist,2020
2-s2.0-85098066564,https://www.scopus.com/record/display.url?eid=2-s2.0-85098066564&origin=resultslist,2020
2-s2.0-85179619797,https://www.scopus.com/record/display.url?eid=2-s2.0-85179619797&origin=resultslist,2023
2-s2.0-85143587655,https://www.scopus.com/record/display.url?eid=2-s2.0-85143587655&origin=resultslist,2022
2-s2.0-85164122820,https://www.scopus.com/record/display.url?eid=2-s2.0-85164122820&origin=resultslist,2023
2-s2.0-85180263416,https://www.scopus.com/record/display.url?eid=2-s2.0-85180263416&origin=resultslist,2023
2-s2.0-85171742756,https://www.scopus.com/record/display.url?eid=2-s2.0-85171742756&origin=resultslist,2023
2-s2.0-85134880349,https://www.scopus.com/record/display.url?eid=2-s2.0-85134880349&origin=resultslist,2022
2-s2.0-85185603769,https://www.scopus.com/record/display.url?eid=2-s2.0-85185603769&origin=resultslist,2023
2-s2.0-85117280742,https://www.scopus.com/record/display.url?eid=2-s2.0-85117280742&origin=resultslist,2021
2-s2.0-85169834559,https://www.scopus.com/record/display.url?eid=2-s2.0-85169834559&origin=resultslist,2023
2-s2.0-85137286979,https://www.scopus.com/record/display.url?eid=2-s2.0-85137286979&origin=resultslist,2022
2-s2.0-85153541610,https://www.scopus.com/record/display.url?eid=2-s2.0-85153541610&origin=resultslist,2023
2-s2.0-85159714008,https://www.scopus.com/record/display.url?eid=2-s2.0-85159714008&origin=resultslist,2023
2-s2.0-85107298869,https://www.scopus.com/record/display.url?eid=2-s2.0-85107298869&origin=resultslist,2020
2-s2.0-85164263653,https://www.scopus.com/record/display.url?eid=2-s2.0-85164263653&origin=resultslist,2023
